ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39
757,54427615,20916415,23498509,23659205.25,55803460,14453.29,21778932,181949.0,250.24,3319121.0,2784287.0,290.0,40.0,6.52,53.91,0.57,1.47e-05,0.59,4.17,43.17,18.04,59.99,13.94,4,1,0.0324,10.12,26.56,0.9346,1,13.21,5.17,8.64,66.38,77.92,15.54,6.98,1.5883,0.1576
1050,166178454,35037061,65719347,60748298.0,153154610,13401.5,105430156,614216.0,354.52,4469895.0,-4754116.0,-1562.0,22.0,3.31,29.61,2.25,3.27e-05,2.06,1.6,39.55,47.11,36.56,1.99,3,0,0.2879,1.48,8.06,1.2231,1,-0.75,-2.74,-7.48,28.44,-38.67,11.11,-3.97,1.2323,0.229
142,63440695,17441663,22271733,42644610.75,182723672,29260.16,39547120,682877.0,493.85,8149454.0,5371239.0,3123.0,6.0,14.95,24.11,-0.13,-6.19e-06,-0.14,1.86,35.11,1.4,37.66,9.47,2,1,-2.913,13.37,46.12,0.2204,1,-30.08,9.3,25.33,94.76,88.49,11.84,4.16,1.1579,0.1598
1186,301886120,205815567,226893080,155021332.0,204024031,37521.08,146864788,125976.0,433.17,1251723.0,-4265021.0,-255.0,34.0,0.93,48.59,-0.01,-1.77e-07,-0.01,7.03,75.16,26.4425,51.35,25.84,0,1,0.0039,7.07,12.43,11.1642,1,223.64,-1.63,-2.7,15.02,-69.31,4.0,-2.83,1.0934,0.0353
187,54160657,225658,25186799,52311656.0,9032187,-12704.06,1849002,263603.0,158.46,-7287353.0,-14179313.0,-1181.0,9.0,-7.28,86.74,-25.23090075,-0.00139,-9.65,3.01,46.5,30.22242718,96.59,1.52,2,0,93.2298,-2.29,-23.46,0.0088,1,6.58,-21.88,-23.36,-121.21,-237.76,9.56,-158.27,2.079,-0.0239
171,55017865,5664944,16343476,30205865.0,38361301,-16491.92,10229266,350838.0,162.55,-6407837.0,-24290646.0,-1503.0,11.0,-8.19,73.85,-0.6,-2.27e-05,-0.35,3.74,29.71,21.372500000000002,81.41,15.85,4,0,2.3562,0.62,-29.98,0.0861,1,112.18,-34.1,-41.85,-77.38,-311.44,5.33,-67.23,2.7841,0.0467
24,185368394,76613017,97030124,77140843.0,102974952,-2344.56,108227551,2075965.0,143.62,-29947503.0,-34008090.0,-5820.0,57.0,-14.09,23.41,5.85,5.56e-05,4.09,2.8,52.34,32.2,41.61,14.54,3,0,0.0614,6.04,-1.26,0.7309,1,-5.44,-16.72,-36.37,-82.34,-106.6,40.82,-37.65,1.069,0.1125
1105,158278556,52296751,67703886,94335360.0,185600950,45069.35,63943197,673517.0,325.05,15240501.0,8988177.0,425.0,57.0,10.7,54.42,1.12,3.24e-05,1.18,2.83,42.78,21.59,59.6,29.38,3,1,-0.3115,9.6,28.47,1.0986,1,7.0,5.9,9.83,136.08,111.07,21.89,6.7,1.5751,0.1236
616,63136107,10625130,18087852,18137501.0,62516316,5120.6,44998605,57400.0,431.15,-2271527.0,-4452841.0,-1649.0,28.0,-3.49,7.34,4.15,5.76e-05,3.73,0.9,28.65,57.96,28.73,73.77139511,4,0,-0.0659,-3.34,8.11,0.5116,1,-0.83,-7.43,-21.39,-16.82,-35.14,4.13,-7.59,1.3846,-0.3032
532,104648163,26871640,54832229,61940383.0,56566218,17694.76,42707779,293036.0,177.88,218842.0,162420.0,97.0,26.0,1.25,51.16,1.64,2.17e-05,1.53,5.12,52.4,28.61,59.19,39.18,2,0,-0.0531,-0.38,16.91,2.3454,1,1.18,0.16,0.26,2.61,1.99,12.32,0.3,1.4889,-0.0344
1215,31494502,3300208,24683211,20112477.5,8274305,-70643.18,13164542,393261.0,137.91,-19807000.0,-76739516.0,-4796.0,9.0,-25.83,22.78,0.81,5.06e-06,0.08,1.58,78.37,34.03,58.2,5.54,4,0,-2.9684,-27.87,-224.3,0.073,1,-1150.88,-59.8833453,-135.42,-121.82,-281.61,-14.88,-192.8980176,0.7907,-0.3926
759,32527426,4040514,15396115,8110412.0,16969417,-8329.92,24417014,57949.0,214.8,-7068284.0,-16033838.0,-646.0,12.0,-13.85,-13.19,8.06,5.6e-05,4.19,6.58,47.33,63.44,24.93,42.25,1,0,-0.149,6.4,-25.61,0.978,1,-9.96,-32.23,-107.17,-52.95,-112.38,5.35,-88.4,1.4531,0.1318
778,54255989,17058675,33179602,29629823.0,22239921,3397.79,24626166,240591.0,109.56,-3524658.0,-4143911.0,450.0,8.0,-8.18,40.54,2.06,1.86e-05,1.59,10.07,61.15,30.0,54.61,13.61,0,0,0.0742,-8.32,6.26,2.2552,1,-12.36,-10.0,-18.99,-65.67,-114.1,12.41,-27.54,1.412,-0.0985
912,223946699,32888363,64917474,210065405.0,40499267,-474.82,13881294,1133849.0,212.04,-12286064.0,-15620051.0,-458.0,12.0,-1.94,81.87,-18.94,-0.000552,-9.718768285,14.91,28.99,19.81492027,93.8,0.1,2,1,-8.7959,3.12,-0.21,0.0169,1,3.04,-6.58,-7.17,-35.61,-45.28,-10.17,-38.57,3.2449,0.0535
703,185118684,28903238,115157898,139287522.0,104413230,40028.99,45831162,436663.0,344.6,6970471.0,16171875.0,4273.0,36.0,4.55,65.28,0.42,9.65e-06,0.43,2.44,62.21,11.18,75.24,10.97,2,1,0.1407,3.25,21.62,0.8255,1,49.95,8.53,12.09,34.73,107.82,24.08,20.73,1.3534,0.0428
979,47870868,5510374,22585294,26354765.0,39171247,-1694.63,21516102,149014.0,261.14,-1592866.0,-8648323.0,-1112.0,35.0,-2.5,-44.07,1.9,3.45e-05,1.52,1.21,47.18,34.21,55.05,11.82,4,0,-6.9092,-3.58,-3.54,0.0234,1,-10.64,-17.37,-28.33,-3.62,-19.68,12.77,-22.08,1.2161,0.0574
1204,20800058,4169176,8364835,6604789.0,4225438,-6773.47,14195269,79468.0,88.03,-3068005.0,-7681817.0,-828.0,8.0,-11.07,13.93,10.0,2.98e-05,2.89,5.83,40.22,59.68,31.75,34.81,0,0,0.0988,-14.43,-32.56,2.4503,1,-20.74,-30.34,-70.26,-64.93,-194.35,14.23,-192.8980176,2.1737,-0.1532
947,160478502,123598245,126968317,116005774.25,101117936,27187.53,45343475,197188.0,378.72,7228342.0,6065064.0,1516.0,46.0,4.55,59.28,1.62,3.62e-05,1.7,9.43,79.12,12.54,71.74,29.58,2,1,-0.0409,12.91,16.94,0.6013,1,4.78,3.61,5.41,36.14,31.01,16.04,6.13,1.0015,0.1568
928,8352917,62905,1603285,7445309.0,5911371,42.46,907608,42016.0,454.72,-477174.0,-164592.0,-41.0,14.0,-3.24,65.19,-3.07,-0.0002,-2.8,2.43,19.19,19.81492027,89.13,7.61,2,1,-16.1236,11.09,0.51,0.1176,1,2.35,-1.85,-2.19,-23.86,-12.26,7.28,-4.15,4.7905,0.0832
1101,30698524,5382999,7825316,15782902.0,79887634,44709.11,14915623,92624.0,342.87,2523616.0,1575990.0,292.0,25.0,9.52,42.62,0.18,9.72e-06,0.19,0.82,25.49,30.22242718,51.41,2.82,2,1,-0.4335,8.95,145.64,0.4638,1,16.32,5.91,10.51,93.47,82.23,6.54,2.78,2.1769,-0.0071
225,752984882,401842345,674019561,415426969.5,255319186,71832.02,251126247,1249019.0,533.03,-5383744.0,4719649.0,2589.0,54.0,-0.42,65.52,2.76,2.81e-05,2.56,12.94,89.51,19.62,66.65,70.65,1,0,0.0069,2.33,9.54,19.0088,1,2.03,0.63,0.93,-58.45,78.47,5.13,2.83,1.0043,0.0333
1131,123509363,31151539,39730922,71035994.0,163636284,26671.68,52473369,1374301.0,403.05,9577297.0,8144529.0,2928.0,24.0,8.53,46.18,-0.41,-1.29e-05,-0.43,1.81,32.17,19.81492027,57.51,21.31,2,0,0.3292,4.03,21.59,1.2532,1,-16.08,6.59,11.47,68.41,82.85,30.13,7.09,2.2295,0.0365
562,25376938,240920,3260178,15632739.0,32257574,2292.46,9744199,85416.0,384.02,-882463.0,-1439370.0,382.0,11.0,-2.94,56.55,-0.36,-1.18e-05,-0.33,0.53,12.85,30.22242718,61.6,33.24,2,0,0.2292,-15.7,9.03,1.8065,1,17.35,-5.67,-9.21,-39.22,-83.24,9.18,-5.81,6.0418,-0.2023
1122,324953298,218235845,270701155,232194290.75,274891525,57731.95,100003417,821509.0,393.26,9932824.0,7256359.0,361.0,55.0,3.18,66.16,1.52,4.18e-05,1.54,4.66,83.3,18.81,69.23,42.07,0,1,0.0384,5.59,17.77,6.7403,1,3.4,2.2,3.28,103.46,104.45,13.21,3.65,1.0814,0.049
638,331354636,171720261,227038101,133607777.0,204712154,76452.97,134644649,927270.0,382.64,7127207.0,24527424.0,1817.0,58.0,2.54,62.47,3.74,5.69e-05,3.62,4.41,68.52,25.85,59.37,26.06,3,0,0.1621,0.61,23.07,2.9726,1,5.3,7.47,13.22,56.88,262.7,17.72,16.08,1.0314,-0.012
1251,258871064,46890299,94777741,57192844.0,460779230,-54516.36,201678220,3155680.0,594.55,33101325.0,-112412338.0,-572.0,30.0,10.13,-75.06799026,3.84,8.77e-05,2.93,0.72,36.61,41.61,22.09,30.09,0,0,0.0083,7.63,-21.06,0.1168,1,-5.36,-32.99,-143.39,3.51,-12.35,26.2,-25.31,1.859,0.0764
755,72977558,8884992,14580701,45669355.0,94629105,16985.64,27308204,146552.0,591.43,8424101.0,8208459.0,643.0,5.0,13.9,58.29,0.21,7.33e-06,0.22,1.39,19.98,16.5737300675,62.58,15.64,0,1,0.7837,9.83,23.28,1.9073,1,54.86,12.14,20.58,129.97,122.1,21.76,8.36,4.0372,0.0455
440,17426832,6358099,6509952,7361775.0,16890973,3211.63,10065057,129426.0,312.8,1370165.0,718433.0,200.0,3.0,7.94,29.62,3.26,5.47e-05,3.42,4.34,37.36,48.66,42.24,31.91,2,0,0.1539,-23.81,18.43,2.0445,1,2.49,4.12,9.76,62.28,37.34,15.51,4.86,1.8218,-0.3591
211,32385749,5747035,16592225,16251698.0,39320074,8365.21,16134051,80838.0,228.61,2140486.0,2206150.0,255.0,24.0,6.38,43.07,2.43,5.91e-05,2.32,0.95,51.23,22.99,50.18,36.45,3,1,-0.8206,12.72,25.83,0.7914,1,4.36,5.87,13.68,44.59,66.8,17.93,8.15,1.2084,0.0462
846,451952540,229426413,306262597,248408827.0,559258374,158666.91,163100182,3425756.0,372.84,37927720.0,33050735.0,4363.0,34.0,9.33,59.43,1.31,4.49e-05,1.34,5.91,67.76,15.49,63.91,24.95,1,1,0.2706,13.36,35.11,2.3115,1,6.98,7.33,11.8,95.35,110.11,15.47,7.83,1.2471,0.1338
683,46939880,13475012,21135041,22241632.0,44384202,11882.67,24698248,95711.0,229.97,4440926.0,3891545.0,7396.0,34.0,12.36,43.77,-0.5,-9.04e-06,-0.54,7.22,45.03,19.75,47.38,43.46,1,1,0.1066,8.07,25.31,2.7445,1,-21.83,9.63,18.4,161.7,185.65,12.56,11.49,1.409,0.178
1292,161421887,69765576,86505622,75169032.0,130331398,58429.54,86252855,824029.0,164.77,26800042.0,9066073.0,2431.0,62.0,16.77,35.62,3.87,5.85e-05,4.31,3.06,53.59,30.45,46.57,20.08,2,1,-0.0135,12.46,36.2,1.972,1,4.41,5.44,12.88,148.89,95.78,57.62,13.23,1.3129,0.192
334,85847333,46650558,65181498,34801130.75,91241861,22818.89,65517521,350395.0,138.67,1021664.0,-5474386.0,-3318.0,18.0,1.86,15.01,3.54,4.93e-05,3.26,4.88,75.93,55.36,23.68,16.47,3,0,0.0045,-3.74,26.58,2.4107,1,-0.69,-6.26,-23.9,12.38,-66.36,8.32,-6.0,0.617,0.04
93,29352099,11842236,18069985,12174265.75,19363621,-10825.43,25830081,60115.0,62.26,-1355384.0,-18628988.0,-4370.0,41.0,-3.66,-75.06799026,5.33,3.99e-05,2.57,0.69,61.56,52.71,12.0,40.42,3,0,-0.315,-32.31392371,-36.88,0.4762,0,-17.0,-59.8833453,-390.8357134,-4.65,-16.25,12.04,-24.46,0.9631,-0.8295
564,31957650,5092525,7902520,16639523.0,62156972,1610.06,15318128,294313.0,437.73,-2652926.0,-3014379.0,-484.0,11.0,-6.68,51.34,0.08,3.2e-06,0.07,1.05,24.73,34.05,52.07,23.32,0,0,0.1989,-3.64,5.04,2.8437,1,-66.72,-8.85,-16.17,-76.32,-79.76,7.42,-4.46,3.3565,0.0444
1238,23411965,8510973,14297399,12252923.0,16440388,5979.37,11159042,136186.0,83.88,1296640.0,1352824.0,95.0,30.0,7.16,21.8,0.79,1.16e-05,0.81,6.39,61.07,33.57,52.34,17.03,1,0,-0.1709,-1.55,25.54,0.9541,1,11.77,6.64,11.69,18.13,19.51,25.61,8.49,1.3341,-0.0827
906,3191197508,2368428654,2927193553,467568045.0,1165047822,575176.15,2723629463,3138013.0,837.56,171733383.0,65028566.0,416.0,41.0,5.83,-14.01,21.53,4.08e-05,11.58900048,11.16,91.73,42.68,14.65,23.76,2,1,0.0094,11.33,18.02,1.0317,0,1.26,1.93,18.86,18.36,-16.75,24.56,-13.45,0.4894,0.1076
842,1133199925,272381617,791507613,122914643.0,591107868,143905.97,1010285281,2451974.0,2515.35,11709671.0,-34466303.0,-1298.0,48.0,2.72,-4.98,11.29,6.61e-05,4.13,0.87,69.85,56.39,10.85,4.82,4,0,0.9887,0.67,12.7,1.9589,0,1.11,-2.15,-17.23,6.37,3.91,11.17,1.22,0.6104,-0.1595
761,33611586,221937,10653079,31972645.0,18289606,2629.41,2395510,74228.0,261.28,-287718.0,293026.0,67.0,9.0,1.69,90.62,-5.04,-0.000385,-4.7,2.08,31.69,19.81492027,92.87,0.2,2,1,-16.2029,6.63,7.82,0.1142,1,0.79,0.78,0.93,-12.79,8.61,17.07,1.06,2.9544,0.1163
799,125207872,13194714,44164621,106362381.0,74613804,43671.33,18845491,486283.0,263.65,30229317.0,22954224.0,3995.0,4.0,24.91,82.01,-1.28,-5.07e-05,-1.93,9.68,35.27,16.798690202499998,84.95,20.59048356,2,1,110.1951,26.49,34.88,0.0694,1,-26.45,18.33,21.58,787.5042169,705.47,59.41,35.16,2.4142,0.2937
176,31845904,13260872,19561752,28066646.0,14771852,-3898.56,3779258,83708.0,143.42,-4143160.0,-7662205.0,-3278.0,25.0,-10.87,46.02,-1.48,-5.79e-05,-0.91,6.77,61.43,1.23,88.13,30.66,3,0,2.9274,0.73,-12.24,0.0706,1,38.19,-21.38,-24.83,-33.38,-65.59,-2.94,-55.11,1.4832,0.0465
509,22832669,1264214,7457728,20408266.25,3406851,-2321.82,5875131,417458.0,179.31,-2188499.0,-2792136.0,-352.0,4.0,-6.68,56.91,-5.83,-3.38e-05,-2.12,7.89,32.66,22.86,74.27,0.02,0,0,-0.2671,2.25,-10.17,1.3457,1,21.88,-11.12,-15.21,-55.22,-104.6,22.08,-121.69,2.989,-0.1032
1174,13781940,5098622,6269481,9552575.25,9274655,3298.1,2270790,73426.0,123.66,-144945.0,55922.0,9.0,14.0,1.0,65.04,-2.42,-9.9e-05,-2.36,12.29,45.49,7.26,83.52,25.1,2,1,0.0239,3.05,23.93,0.0627,1,0.65,0.4,0.48,-4.83,2.64,16.55,0.85,1.8661,0.1371
105,157827517,4289505,17642979,29438480.0,298571410,-23539.49,128389036,2745145.0,348.39,-41222490.0,-50350887.0,-1918.0,22.0,-20.68,4.32,-0.55,-1.29e-05,-0.47,1.54,11.18,27.1125,18.65,5.56,2,0,3.7372,-1.93,-14.91,0.2218,1,31.14,-27.44,-92.03,-152.68,-184.44,-1.03,-16.68,2.008,-0.2065
359,22614956,7942695,15784473,16582734.0,10440555,1526.92,4727288,119439.0,76.21,-1682914.0,337744.0,72.0,11.0,-4.24,76.45,-5.99,-0.000132,-5.09,6.02,69.8,7.02,79.1,0.4,4,0,-0.0892,-7.8,6.75,0.7562,1,0.54,1.49,1.89,-67.32,11.4,13.2,2.73,1.253,-0.0973
458,53860645,27011063,29465160,44832413.0,31076072,8590.54,9028232,66615.0,120.45,-1250815.0,-1498444.0,-937.0,36.0,-2.01,68.38,0.94,3.22e-05,0.86,7.58,54.71,10.51,83.24,55.57,3,1,-0.2116,5.12,15.95,0.3606,1,-4.16,-2.7,-3.29,-15.64,-18.73,6.64,-4.82,1.6194,0.006
752,34794314,13903001,16826993,21366837.0,49891328,10798.17,13427477,114137.0,172.63,2724662.0,2354376.0,286.0,29.0,10.32,50.98,-0.55,-2.04e-05,-0.58,3.55,48.36,11.15,61.41,15.07,2,0,2.122,-0.63,31.03,0.1815,1,-9.58,7.85,11.31,63.36,67.42,12.01,5.81,1.3162,0.0771
1114,410987282,245668274,287534313,198833850.75,463492171,147146.64,202645922,649510.0,460.27,58041287.0,31602381.0,5449.0,20.0,14.69,43.64,1.67,3.82e-05,1.78,13.33,69.96,29.98,50.69,31.0,0,1,-0.0172,19.52,35.8,3.8515,1,6.42,7.82,16.21,200.14,144.87,16.86,9.06,1.113,0.3589
930,16919229,336927,9858646,1528961.0,12819337,-8350.1,15390269,78917.0,674.7,-1852660.0,-11525473.0,-1567.0,29.0,-7.18,-33.04,17.62,0.000147,5.65,0.32,58.27,56.96,9.04,8.32,1,0,0.0539,-32.31392371,-49.35,1.1158,0,-4.1,-46.45,-174.68,-8.28,-51.48,4.72,-89.91,1.0636,0.3012
907,231720026,5548084,40949001,168632567.75,20474921,-37034.41,10747065,813585.0,252.78,-25647933.0,-49762002.0,-1378.0,9.0,-6.68,87.87,-25.23090075,-0.000762,-9.13,9.07,17.67,30.22242718,95.36,0.53,2,0,0.0527,-2.64,-15.98,2.6666,1,7.08,-19.05,-19.83,-141.62,-285.75,2.93,-192.8980176,6.5757,-0.0319
11,13508882,1041017,5453546,10969967.0,11943266,-1223.32,2538915,452962.0,128.42,-5777265.0,-6300437.0,-1053.0,12.0,-29.76,67.03,-1.52,-7.13e-05,-0.97,15.72,40.37,2.15,81.21,23.84,2,0,-0.0103,-5.01,-9.06,19.3998,1,36.82,-33.58,-42.36,-187.88,-211.0,7.05,-54.33,12.9501,-0.1614
975,29558267,14883078,16389656,11454040.0,49682168,9959.5,18104227,63024.0,605.88,5838807.0,3489225.0,9497.0,23.0,23.74,28.6,1.2,3.28e-05,1.3,1.9,55.45,56.63,38.75,37.19,2,1,0.1435,8.87,33.69,3.4311,1,9.12,13.79,41.27,259.5,214.32,17.24,9.71,1.3269,0.1682
580,28707778,5865081,6496738,13526630.5,23642466,5557.6,11900679,137078.0,186.16,1552937.0,1875032.0,339.0,8.0,7.22,50.53,-1.58,-3.14e-05,-1.66,1.49,22.63,33.31,58.55,9.26,2,0,0.4768,3.7,19.36,1.9833,1,-4.9,6.53,11.16,55.46,78.68,25.79,9.32,3.4418,0.0475
962,409585774,70324521,150349261,191886376.0,268363072,97012.36,58219584,614056.0,263.62,26085480.0,30660814.0,647.0,31.0,9.96,81.73,-4.76,-0.000219,-5.04,9.1,36.71,16.10244444,85.79,8.14,2,1,18.2151,22.02,23.69,0.0301,1,-2.33,7.86,8.91,108.45,176.92,14.94,15.86,2.3419,0.1898
1090,15883567,4441637,4769047,4511455.0,27028638,4409.94,11372112,16536.0,243.5,1807714.0,-105662.0,-6.0,25.0,11.52,-25.46,1.87,4.45e-05,1.83,2.84,30.03,32.38,28.4,43.71,4,0,-0.0846,-1.83,27.76,0.2594,1,0.79,-0.64,-2.32,21.13,-1.24,19.73,-0.39,1.4113,0.0267
1045,48444527,3412638,6939911,35533169.25,8447078,2471.2,2504600,175710.0,120.67,-1538140.0,399775.0,31.0,6.0,0.73,85.25,-22.46,-0.000757,-9.718768285,5.98,14.33,19.81492027,94.83,0.28,2,1,-29.9632,3.48,5.1,0.1099,1,0.73,0.81,0.86,-23.4,7.78,17.45,6.05,6.7238,0.046
1267,42853900,21741388,22190456,32524662.0,35552741,17345.3,10329238,28899.0,218.11,11480285.0,8571915.0,649.0,9.0,27.42,58.05,0.54,1.87e-05,0.75,9.39,51.78,5.45,75.9,17.97,3,1,2.2191,27.88,40.48,0.1676,1,55.82,20.0,26.36,150.07,138.59,43.23,29.82,1.5235,0.2969
143,591686663,234096719,440880975,350460091.75,287032180,110695.38,139664713,952396.0,608.12,82893622.0,42165481.0,11256.0,46.0,14.65,74.99,0.69,1.42e-05,0.85,8.13,74.51,10.79,76.4,10.96,0,1,0.0237,12.18,18.71,2.9904,1,31.33,7.12,9.64,378.44,275.01,37.3,20.99,1.1738,0.1648
632,11680316,1552999,7972305,6603696.0,15626243,-15201.72,5076620,788021.0,504.07,-10452113.0,-18982998.0,-1246.0,6.0,-30.79658731,-49.9,1.31,4.04e-05,0.58,4.12,68.25,34.77,56.54,2.14,2,0,-0.0476,-16.53,-130.15,0.0238,1,-91.5,-59.8833453,-199.72,-114.79,-208.47,7.2,-121.48,0.8654,-0.4536
990,43131052,16480843,25839231,21792757.0,79765873,9414.08,21338295,533545.0,599.74,2005277.0,1077558.0,1644.0,39.0,4.91,42.93,0.97,3.61e-05,0.96,2.33,59.91,32.84,50.53,14.73,2,1,0.1023,5.63,21.83,0.4183,1,2.94,2.54,5.03,61.21,45.65,14.41,1.87,0.8964,0.1499
480,83080286,9643316,28821748,72269817.0,383607780,14804.19,10810468,259032.0,1784.22,5687213.0,2679435.0,78.0,3.0,9.07,46.51,-0.47,-0.000168,-0.47,1.52,34.69,30.22242718,86.99,14.85,2,0,-0.0485,-5.91,17.82,0.0333,1,-1.0,3.23,3.71,13.27,8.46,7.62,0.94,2.557,-0.0922
212,16989085,8353212,10144740,8658005.0,24285871,6370.84,8331080,60915.0,109.89,387914.0,166651.0,24.0,25.0,2.54,31.99,0.11,3.18e-06,0.11,5.48,59.71,17.2,50.96,17.79,3,1,-0.3386,5.68,37.5,0.2736,1,7.29,0.98,1.92,10.66,4.58,11.96,0.69,0.9516,0.1
220,54372514,20053612,22089990,29024769.0,46834994,7988.54,25347745,79810.0,168.47,5349786.0,4494857.0,410.0,13.0,10.69,42.06,-0.29,-5.28e-06,-0.32,2.79,40.63,18.07,53.38,19.94,1,1,0.4749,7.76,14.69,1.1723,1,-40.81,8.27,15.49,76.43,80.02,18.59,11.96,1.6854,0.0858
1279,340011384,236164307,257270506,29984530.0,300396404,87710.25,310026854,679439.0,430.98,46907988.0,13485557.0,971.0,30.0,13.46,-14.46,8.76,8.49e-05,8.36,5.92,75.67,68.99,8.82,25.38,0,1,0.041,11.19,25.8,2.9339,0,1.51,3.76,58.66,69.98,21.4,23.0,4.78,1.019,0.1711
853,32779447,8380764,18733230,29479590.0,21090410,3581.95,3299856,88315.0,117.17,145674.0,-480697.0,-39.0,4.0,1.02,70.71,-0.4,-2.57e-05,-0.38,4.65,57.15,1.66,89.93,41.24,2,1,0.8489,6.51,10.93,0.2238,1,8.51,-1.47,-1.63,2.21,-9.68,21.59,-3.02,1.6523,0.0689
244,204819304,79897774,99839455,94368885.5,196107476,32109.29,101233575,806804.0,298.94,5713440.0,-878254.0,-134.0,43.0,3.6,34.61,1.74,3.37e-05,1.67,2.59,48.75,30.18,50.57,28.33,4,0,-0.4686,-0.62,15.68,0.3566,1,0.74,-0.43,-0.84,17.48,4.55,20.19,0.76,1.1543,0.095
512,482246245,360822121,398310567,27563544.0,427265709,105201.0,454682701,236810.0,690.25,41435188.0,3856012.0,1169.0,37.0,9.32,1.28,7.79,7.32e-05,7.73,3.95,82.59,52.44,5.72,38.21,4,0,-0.0046,8.74,21.81,5.3435,0,1.18,0.84,19.92,192.48,27.8,25.97,1.4,0.358,0.3176
200,103006218,36413501,45213541,20067391.0,114546229,20078.49,82938828,234217.0,221.99,4403847.0,760428.0,314.0,44.0,5.15,7.73,3.38,4.67e-05,3.35,3.29,43.89,45.37,19.48,43.47,2,0,0.1403,-1.67,19.49,2.4337,1,1.2,0.83,3.86,36.4,6.28,13.31,0.66,1.0951,-0.2175
1039,282247468,117328617,208478874,86083423.75,58086188,10547.71,168724255,121224.0,59.33,-5951852.0,-5327624.0,-562.0,1.0,-1.85,23.01,2.87,9.89e-06,2.42,6.75,73.86,35.17,40.22,35.66,0,0,-0.1829,-0.94,3.74,2.9068,1,-3.86,-1.89,-4.69,-12.26,-16.69,45.48,-13.95,1.2217,-0.0104
232,8492109,1906447,4212457,4242275.0,10219880,2340.18,4249833,48325.0,340.66,629393.0,314222.0,63.0,12.0,7.48,20.52,2.05,4.92e-05,2.03,3.44,49.6,40.08,49.96,58.55,3,0,-0.1588,-5.86,27.56,0.4476,1,2.5,3.71,7.68,25.18,12.57,22.58,3.07,1.2727,0.0781
1004,15270097,3210903,4227200,12928196.5,13041516,2658.07,2518504,74067.0,449.71,1775761.0,1248678.0,327.0,3.0,11.85,74.93,-0.68,-3.52e-05,-0.77,2.36,27.68,30.22242718,83.51,15.83,2,1,-7.4949,5.2,17.41,0.2759,1,-18.13,7.94,9.96,94.96,90.8,20.01,13.02,3.1497,-0.0145
